lang	etym	orth	phon	dense	dense_PER	sigmoid	sigmoid_PER	ST	ST_PER
bulgarian	krȍsno	krosnó	[kroˈsnɔ]	[kroˈsnɔ]	0.0	[kroˈsno]	0.1111111111111111	[kroˈsnɔ]	0.0
bulgarian	rȏgъ	rog	[ˈrɔk]	[ˈrɔk]	0.0	[ˈrɔk]	0.0	[ˈrɔk]	0.0
bulgarian	sь̑rdьce	sărcé	[sɤrˈt͡sɛ]	[ˈsrtɛt͡sɛ]	0.36363636363636365	[ˈsr̩t͡sɛ]	0.3	[ˈsɤrt͡sɛ]	0.2
bulgarian	ženà	žená	[ʒɛˈna]	[ʒɛˈna]	0.0	[ʒɛˈna]	0.0	[ʒɛˈna]	0.0
bulgarian	děvìca	devíca	[dɛˈvit͡sə]	[dɛˈvit͡sə]	0.0	[d͡zɛˈvit͡sə]	0.15384615384615385	[dɛˈvit͡sə]	0.0
bulgarian	làska	láska	[ˈlaskə]	[ˈlaskə]	0.0	[ˈlaskə]	0.0	[ˈlaskə]	0.0
bulgarian	krajь	kraj	[ˈkraj]	[ˈkraj]	0.0	[ˈkraj]	0.0	[ˈkraj]	0.0
bulgarian	tretь	tréti	[ˈtrɛti]	[ˈtrɛtri]	0.1111111111111111	[ˈtrɛt]	0.125	[ˈtrɛt]	0.125
bulgarian	globa	glóba	[ˈɡlɔbə]	[ɡɫoˈbɔ]	0.625	[ɡloˈba]	0.5	[ˈɡlɔbə]	0.0
bulgarian	gǫgnivъ	găgnív	[ɡɐɡˈnif]	[ɡɐɡˈnif]	0.0	[ɡɛˈɡɲif]	0.4444444444444444	[ɡɐɡˈnif]	0.0
bulgarian	čȇrpъ	čérep	[ˈt͡ʃɛrɛp]	[ˈt͡ʃrɛp]	0.1	[ˈt͡ʃr̝ɛf]	0.3	[ˈt͡ʃɛrɛp]	0.0
bulgarian	ni	ni	[ˈni]	[ˈni]	0.0	[ˈni]	0.0	[ˈni]	0.0
bulgarian	kȃlъ	kal	[ˈkaɫ]	[ˈkal]	0.16666666666666666	[ˈkal]	0.16666666666666666	[ˈkal]	0.16666666666666666
bulgarian	berstъ	brjast	[ˈbrʲast]	[ˈbrɛst]	0.2222222222222222	[ˈbrɛst]	0.2222222222222222	[ˈbrɛst]	0.2222222222222222
bulgarian	pьjǫ	píja	[ˈpijə]	[ˈpijə]	0.0	[ˈpijə]	0.0	[ˈpi]	0.2857142857142857
bulgarian	medju	meždú	[mɛʒˈdu]	[mɛˈʒɛ]	0.375	[ˈmɛzd͡ʑ]	0.5555555555555556	[mɛˈʒdʲa]	0.4444444444444444
bulgarian	sě̀verъ	séver	[ˈsɛvɛr]	[ˈsɛvɛr]	0.0	[ˈsɛvər]	0.125	[ˈsʲavɛr]	0.2222222222222222
bulgarian	orǫdьje	orắdie	[ˈɔrɛdiɛ]	[ˈradɛlɛ]	0.4444444444444444	[ˈɔrɔd͡zɛ]	0.3	[ˈrasjɛ]	0.4444444444444444
bulgarian	sǫdjǫ	sắdja	[ˈsɛdja]	[ˈsɛdjə]	0.125	[ˈsɛd͡ʑə]	0.3333333333333333	[ˈsɛsdʲɤ]	0.3333333333333333
bulgarian	palъka	pálka	[ˈpalkə]	[ˈpaɫkə]	0.125	[ˈpalkə]	0.0	[ˈpaɫəkə]	0.2222222222222222
bulgarian	lunà	luná	[luˈna]	[luˈna]	0.0	[lʊˈna]	0.14285714285714285	[luˈna]	0.0
bulgarian	gvě̄zdà	zvezdá	[zvɛzˈda]	[ɡvɛzˈda]	0.1111111111111111	[ɡɡɛˈzda]	0.4444444444444444	[ɡvězda]	0.3333333333333333
church_slavic	rỳti	ryti	[rɨti]	[rɨti]	0.0	[rɨti]	0.0	[rɨti]	0.0
church_slavic	brȏdъ	brodъ	[brɔdʊ]	[brɔdʊ]	0.0	[brɔdʊ]	0.0	[brɔdʊ]	0.0
church_slavic	badlovati	balovati	[balɔvati]	[balɔvati]	0.0	[blɔdɔvati]	0.2727272727272727	[balɔvati]	0.0
church_slavic	paznogъtь	paznogъtь	[paznɔɡʊtɪ]	[paznɔ̃ti]	0.2727272727272727	[paznɔɡʊ]	0.18181818181818182	[paznɔɡtɪ]	0.09090909090909091
church_slavic	gomola	gomola	[ɡɔmɔla]	[ɡɔmɔla]	0.0	[ɡɔmɔla]	0.0	[ɡɔmɔla]	0.0
church_slavic	snъxà	snъxa	[snʊxa]	[snaxa]	0.14285714285714285	[snɪxa]	0.14285714285714285	[snʊxa]	0.0
church_slavic	męzdra	męzdra	[mɛ̃zdra]	[mɛ̃zdra]	0.0	[mɛ̃zdra]	0.0	[mɛ̃zdra]	0.0
church_slavic	poltьnò	platьno	[platɪnɔ]	[platɪnɔ]	0.0	[platnɔ]	0.1111111111111111	[platɪnɔ]	0.0
church_slavic	bričь	bričь	[brit͡ʃɪ]	[brit͡ʃɪ]	0.0	[brit͡sɪ]	0.1111111111111111	[britɪ]	0.2222222222222222
church_slavic	kyprъjь	kypryj	[kɨprɨj]	[kɨprɨjɔ̃]	0.2	[kɨprɨi]	0.125	[kɨprɪ]	0.25
church_slavic	māxàti	maxati	[maxati]	[maxati]	0.0	[maxati]	0.0	[maxati]	0.0
church_slavic	porti	prati	[prati]	[prati]	0.0	[prati]	0.0	[prati]	0.0
church_slavic	cěstiti	cěstiti	[t͡sæstiti]	[t͡sæstiti]	0.0	[t͡sæstiti]	0.0	[t͡sæstiti]	0.0
church_slavic	kosà	kosa	[kɔsa]	[kɔsa]	0.0	[kɔsa]	0.0	[kɔsa]	0.0
church_slavic	dalèkъ	dalekъ	[dalɛkʊ]	[dalɛt͡ʃɛ]	0.4	[dalɛt͡sɛ]	0.4	[dalɛkʊ]	0.0
church_slavic	rъvàti	rъvati	[rʊvati]	[rʊvati]	0.0	[rʊvati]	0.0	[rʊvati]	0.0
church_slavic	kara	kara	[kara]	[kara]	0.0	[kara]	0.0	[kara]	0.0
church_slavic	zьrěti	zьrěti	[zɪræti]	[zɪrati]	0.125	[zɪrtijɛ̃]	0.4	[zɪræti]	0.0
church_slavic	velьjь	velii	[vɛlii]	[vɛlii]	0.0	[vɛliji]	0.125	[vɛlijɪ]	0.25
church_slavic	gadati	gadati	[ɡadati]	[ɡadati]	0.0	[ɡadati]	0.0	[ɡadati]	0.0
church_slavic	drobìti	drobiti	[drɔbiti]	[drɔbiti]	0.0	[drɔbiti]	0.0	[drɔbiti]	0.0
church_slavic	nicati	nicati	[nit͡sati]	[nit͡sati]	0.0	[nit͡sati]	0.0	[nit͡sati]	0.0
church_slavic	pьrati	pьrati	[pɪrati]	[pɪrati]	0.0	[prati]	0.125	[pɪrati]	0.0
church_slavic	polvъ	plavъ	[plavʊ]	[plavɔɔ]	0.25	[plavʊ]	0.0	[plavʊ]	0.0
church_slavic	žasiti	žasiti	[ʒasiti]	[ʒasiti]	0.0	[ʒasiti]	0.0	[ʒasiti]	0.0
church_slavic	xorna	xrana	[xrana]	[xrana]	0.0	[xrana]	0.0	[xrana]	0.0
church_slavic	ritь	ritь	[ritɪ]	[ritɪ]	0.0	[rit͡sɪ]	0.25	[ritɪ]	0.0
church_slavic	blě̑skъ	blěskъ 	[blæskʊ]	[blæskʊ]	0.0	[blæskʊ]	0.0	[blæskʊ]	0.0
church_slavic	korъ	korъ	[kɔrʊ]	[kɔrʊ]	0.0	[kɔrʊ]	0.0	[kɔrʊ]	0.0
church_slavic	grakati	grakati	[ɡrakati]	[ɡrakati]	0.0	[ɡrakati]	0.0	[ɡrakati]	0.0
church_slavic	kъxnǫti	kъxnǫti	[kʊxnɔ̃ti]	[kʊxnuti]	0.2	[kʊxnɔ̃ti]	0.0	[kʊxnuti]	0.2
church_slavic	ězda	jazda	[jazda]	[jazda]	0.0	[jazda]	0.0	[jazda]	0.0
church_slavic	doba	doba	[dɔba]	[dɔba]	0.0	[dɔba]	0.0	[dɔba]	0.0
church_slavic	želǫdъkъ	želudъkъ	[ʒɛludʊkʊ]	[ʒɛludʊ]	0.2	[ʒɛludʊ]	0.2	[ʒɛludʊkʊ]	0.0
church_slavic	moltiti	mlatiti	[mlatiti]	[mlatiti]	0.0	[mlatiti]	0.0	[mlatiti]	0.0
church_slavic	krūpà	krupa	[krupa]	[krupa]	0.0	[krupa]	0.0	[krupa]	0.0
church_slavic	gaditi	gaditi	[ɡaditi]	[ɡaditi]	0.0	[ɡaditi]	0.0	[ɡaditi]	0.0
church_slavic	obьlъ	obьlъ	[ɔbɪlʊ]	[ɔbɪlʊ]	0.0	[ɔbɪlʊ]	0.0	[ɔbɪlʊ]	0.0
church_slavic	gъrkati	gъrkati	[ɡʊrkati]	[ɡrʊkati]	0.2222222222222222	[ɡrʊkati]	0.2222222222222222	[ɡʊrkati]	0.0
church_slavic	gъ̀rdlo	grъlo	[ɡrʊlɔ]	[ɡradlɔ]	0.25	[ɡr̩la]	0.2857142857142857	[ɡrʊlɔ]	0.0
czech	ěxati	jechati	[ˈjɛxat]	[ˈjɛxat]	0.0	[ˈjɛxat]	0.0	[ˈjɛxat]	0.0
czech	zobàti	zobati	[ˈzobat]	[ˈzobat]	0.0	[ˈzobat]	0.0	[ˈzobat]	0.0
czech	ědro	ňadro	[ˈɲadro]	[ˈjɛdro]	0.25	[ˈjɛdro]	0.25	[ˈjiːdro]	0.3333333333333333
czech	bez	bez	[ˈbɛs]	[ˈbɛs]	0.0	[ˈbɛs]	0.0	[ˈbɛs]	0.0
czech	gověti	hověti	[ˈɦovjɛcɪ]	[ˈɦovjɛt]	0.2	[ˈɦovjɛt]	0.2	[ˈɦovɛt]	0.3
czech	lękti	léci	[ˈlɛːt͡sɪ]	[ˈlɛːt͡sɪ]	0.0	[ˈlaːt͡sɛ]	0.2	[ˈliːt͡sɪ]	0.1
czech	pȏrxъ	prach	[ˈprax]	[ˈprax]	0.0	[ˈprax]	0.0	[ˈpraːx]	0.125
czech	pālìti	páliti	[ˈpaːlɪt]	[ˈpalɪt]	0.1111111111111111	[ˈpalɪt]	0.1111111111111111	[ˈpalɪt]	0.1111111111111111
czech	zę̀tь	zetʹ	[ˈzɛtʲ]	[ˈzat]	0.2857142857142857	[ˈzɛt͡s]	0.25	[ˈziːt]	0.42857142857142855
czech	gryzati	hryzati	[ˈɦrɪzat]	[ˈɦriːzat]	0.2	[ˈɦr̝̊iːzat]	0.3333333333333333	[ˈɦriːzat]	0.2
czech	dьliti	dlíti	[ˈdliːt]	[ˈdl̩jit]	0.3333333333333333	[ˈdliːcɪ]	0.2222222222222222	[ˈdɛlɪt]	0.375
czech	znьjati	zňat	[ˈzɲat]	[ˈzɲiːt]	0.25	[ˈznaːt]	0.25	[ˈzɲaːt]	0.125
czech	rǭkà	ruka	[ˈruka]	[ˈruːka]	0.125	[ˈruka]	0.0	[ˈruka]	0.0
czech	stornà	strana	[ˈstrana]	[ˈstrana]	0.0	[ˈstraːna]	0.1	[ˈstraːna]	0.1
czech	kortъkъ	krátký	[ˈkraːtkiː]	[ˈkratviː]	0.18181818181818182	[ˈkratkiː]	0.09090909090909091	[ˈkraːtkiː]	0.0
czech	sòldъkъ	sladký	[ˈslatkiː]	[ˈslatkiː]	0.0	[ˈslatkiː]	0.0	[ˈslatkiː]	0.0
czech	kǫtja	kuča	[ˈkut͡ʃa]	[ˈkowtkɛ]	0.5555555555555556	[ˈkuːka]	0.3333333333333333	[ˈkut͡ʃɛ]	0.1111111111111111
czech	vьrěti	vříti	[ˈvr̝iːcɪ]	[ˈvr̝iːt]	0.2	[ˈvr̩ːt͡sɪ]	0.45454545454545453	[ˈvr̝iːt]	0.2
czech	metàti	metati	[ˈmɛtat]	[ˈmɛtat]	0.0	[ˈmɛtat]	0.0	[ˈmɛtat]	0.0
czech	ękati	jekati	[ˈjɛkat]	[ˈjɛkat]	0.0	[ˈjakat]	0.125	[ˈjɛkat]	0.0
czech	sedъlò	sedlo	[ˈsɛdlo]	[ˈsɛdlo]	0.0	[ˈsɛtlo]	0.125	[ˈsɛdlo]	0.0
czech	kvȃsъ	kvas	[ˈkvas]	[ˈkvas]	0.0	[ˈkvas]	0.0	[ˈkvas]	0.0
czech	sìla	síla	[ˈsiːla]	[ˈsiːla]	0.0	[ˈsiːla]	0.0	[ˈsiːla]	0.0
czech	trudъ	trud	[ˈtrut]	[ˈtrut]	0.0	[ˈtrut]	0.0	[ˈtrut]	0.0
czech	grę̄dà	hřada	[ˈɦr̝ada]	[ˈɦr̝ɛda]	0.1111111111111111	[ˈɦr̝ɛzda]	0.2	[ˈɦr̝iːda]	0.2
czech	bl̨ьvàti	blíti	[ˈbliːt]	[ˈbluvat]	0.3333333333333333	[ˈbluːvat]	0.3	[ˈblɛvat]	0.3333333333333333
czech	per	prě-	[ˈpr̩]	[ˈpr̝̊ɛ]	0.375	[ˈpr̝ɛ]	0.2857142857142857	[ˈpr̝̊iː]	0.4444444444444444
czech	sě̀mę	símě	[ˈsiːmɲɛ]	[ˈsɛmɲɛ]	0.2222222222222222	[ˈsɛmɛ]	0.3333333333333333	[ˈsiːmɲɛ]	0.0
czech	paxnǫti	páchnouti	[ˈpaːxnowt]	[ˈpaxnowt]	0.09090909090909091	[ˈpaxnowt]	0.09090909090909091	[ˈpaːxnowt]	0.0
czech	svȏrbъ	svrab	[ˈsvrap]	[ˈsvrab]	0.125	[ˈsvrap]	0.0	[ˈsvrap]	0.0
czech	pь̀lnъ	plný	[ˈpl̩niː]	[ˈpl̩niː]	0.0	[ˈplɛn]	0.3333333333333333	[ˈpl̩niː]	0.0
czech	vę̀dnǫti	vadnouti	[ˈvadnowt]	[ˈvadnowt]	0.0	[ˈvɲdnowt]	0.1	[ˈvadnowt]	0.0
czech	zeml̨à	země	[ˈzɛmɲɛ]	[ˈzɛmliː]	0.3333333333333333	[ˈzɛmla]	0.25	[ˈzɛmlo]	0.25
czech	že	že	[ˈʒɛ]	[ˈʒɛ]	0.0	[ˈʒɛ]	0.0	[ˈʒɛ]	0.0
czech	puxlъ	pouchlý	[ˈpowxliː]	[ˈpuxliː]	0.2	[ˈpuxl]	0.4	[ˈpuxlo]	0.4
czech	luščiti	luštiti	[ˈluʃcɪt]	[ˈluʃcɪt]	0.0	[ˈluʃcɪt]	0.0	[ˈluʃcɪt]	0.0
czech	mǭkà	mouka	[ˈmowka]	[ˈmowka]	0.0	[ˈmuːka]	0.25	[ˈmnuka]	0.25
czech	vъnъ	ven	[ˈvɛn]	[ˈvɛn]	0.0	[ˈvɛn]	0.0	[ˈvɛn]	0.0
czech	lъskъ	lesk	[ˈlɛsk]	[ˈlɛsk]	0.0	[ˈlɛsk]	0.0	[ˈlɛsk]	0.0
czech	mȇdъ	med	[ˈmɛt]	[ˈmɛt]	0.0	[ˈmɛt]	0.0	[ˈmɛt]	0.0
czech	dъždžь	déštʹ	[ˈdɛːʃt]	[ˈdɛʃtiː]	0.3333333333333333	[ˈdɛʃt]	0.125	[ˈdɛʃt]	0.125
czech	kǫsati	kousati	[ˈkowsat]	[ˈkuːsat]	0.2222222222222222	[ˈkusat͡sɪ]	0.45454545454545453	[ˈkusat]	0.2222222222222222
czech	kašlь	kašel	[ˈkaʃɛl]	[ˈkaʃɛl]	0.0	[ˈkaʃɛl]	0.0	[ˈkaʃɛl]	0.0
czech	belnovati	blenovati	[ˈblɛnovat]	[ˈblɛnovat]	0.0	[ˈblonovat]	0.09090909090909091	[ˈblɛnovat]	0.0
czech	glȗxъ	hluchý	[ˈɦluxiː]	[ˈɦlox]	0.3333333333333333	[ˈɦlux]	0.2222222222222222	[ˈɦluxiː]	0.0
czech	àgnę	jehně	[ˈjɛɦɲɛ]	[ˈjɛɦɲɛ]	0.0	[ˈjaɦɲo]	0.25	[ˈjaɦɲɛ]	0.125
czech	kvě̑tъ	květ	[ˈkvjɛt]	[ˈkvɛt]	0.125	[ˈkvjɛt]	0.0	[ˈkvjɛt]	0.0
czech	želě̀zo	železo	[ˈʒɛlɛzo]	[ˈʒɛlɛzo]	0.0	[ˈʒɛlozo]	0.1111111111111111	[ˈʒɛlɛzo]	0.0
czech	kolě̀no	koleno	[ˈkolɛno]	[ˈkolɛno]	0.0	[ˈkolɛno]	0.0	[ˈkolɛno]	0.0
czech	tȗrъ	tur	[ˈtur]	[ˈtur]	0.0	[ˈtur]	0.0	[ˈtur]	0.0
czech	lixъ	lichý	[ˈlɪxiː]	[ˈlɪxiː]	0.0	[ˈliːx]	0.375	[ˈliːxiː]	0.2222222222222222
czech	dupa	doupa	[ˈdowpa]	[ˈduːpa]	0.25	[ˈduːp]	0.375	[ˈdupa]	0.25
czech	glǫbòkъ	hluboký	[ˈɦlubokiː]	[ˈɦlobokiː]	0.09090909090909091	[ˈɦlowko]	0.45454545454545453	[ˈɦlobɔkiː]	0.18181818181818182
czech	klęčati	klečeti	[ˈklɛt͡ʃɛt]	[ˈklɛʃt͡ʃɛt]	0.08333333333333333	[ˈklɛt͡ʃɛt]	0.0	[ˈklɛt͡ʃɛt]	0.0
czech	boln̨a	blaňa	[ˈblaɲa]	[ˈblaːna]	0.2222222222222222	[ˈblaːna]	0.2222222222222222	[ˈblaːɲɛ]	0.2222222222222222
czech	oldi	lodʹ	[ˈlot]	[ˈloɟɪt]	0.25	[ˈloɟɪ]	0.2857142857142857	[ˈloɟɪ]	0.2857142857142857
czech	otjutiti	cítiti	[ˈt͡siːcɪt]	[ˈtocɪt]	0.36363636363636365	[ˈot͡ʃiːt]	0.36363636363636365	[ˈot̝iːcɪt]	0.2727272727272727
czech	mьlčàti	mlčeti	[ˈml̩t͡ʃɛt]	[ˈml̩t͡ʃɛt]	0.0	[ˈml̩t͡ʃɛt]	0.0	[ˈml̩t͡ʃɛt]	0.0
czech	bě̄dà	bída	[ˈbiːda]	[ˈbiːda]	0.0	[ˈbiːda]	0.0	[ˈbjɛda]	0.25
czech	kl̨ùka	klika	[ˈklɪka]	[ˈkliːka]	0.2222222222222222	[ˈkliːka]	0.2222222222222222	[ˈkliːka]	0.2222222222222222
czech	a	a	[ˈa]	[ˈja]	0.2	[ˈa]	0.0	[ˈja]	0.2
czech	norvъ	mrav	[ˈmraf]	[ˈnraviː]	0.4444444444444444	[ˈnorof]	0.375	[ˈnorviː]	0.5555555555555556
czech	vьrstva	vrstva	[ˈvr̩stva]	[ˈvr̩stva]	0.0	[ˈvr̩stva]	0.0	[ˈvr̩stva]	0.0
czech	pekti	péci	[ˈpɛːt͡sɪ]	[ˈpɛːt͡sɪ]	0.0	[ˈpiːt͡sɪ]	0.1	[ˈpɛːt͡sɪ]	0.0
czech	kòlda	kláda	[ˈklaːda]	[ˈklaːda]	0.0	[ˈklada]	0.1111111111111111	[ˈklaːda]	0.0
czech	tesъ	tes	[ˈtɛs]	[ˈtɛs]	0.0	[ˈtɛs]	0.0	[ˈtɛs]	0.0
czech	sъ̏lnьce	slunce	[ˈslunt͡sɛ]	[ˈsl̩nt͡sɛ]	0.09090909090909091	[ˈslɛnt͡sɛ]	0.09090909090909091	[ˈsl̩nt͡sɛ]	0.09090909090909091
czech	krasti	krásti	[ˈkraːscɪ]	[ˈkraːst]	0.2	[ˈkraːst]	0.2	[ˈkraːscɪ]	0.0
czech	natь	natʹ	[ˈnat]	[ˈnat]	0.0	[ˈnat]	0.0	[ˈnaːt]	0.14285714285714285
czech	onъ	on	[ˈon]	[ˈon]	0.0	[ˈon]	0.0	[ˈon]	0.0
czech	òrdlo	rádlo	[ˈraːdlo]	[ˈradlo]	0.1111111111111111	[ˈradlo]	0.1111111111111111	[ˈradlo]	0.1111111111111111
czech	vě̀ko	víko	[ˈviːko]	[ˈvɛko]	0.25	[ˈviːko]	0.0	[ˈvɛko]	0.25
czech	otjьtnǫti sę	octnouti se	[ˈot͡stnowt sɛ]	[ˈot͡ʃnowti]	0.3333333333333333	[ˈtoʃkniːt sɛ]	0.4	[ˈotnawta]	0.4666666666666667
czech	skorà	skůra	[ˈskuːra]	[ˈskora]	0.2222222222222222	[ˈskuːra]	0.0	[ˈskraː]	0.3333333333333333
czech	brȏdъ	brod	[ˈbrot]	[ˈbrot]	0.0	[ˈbrot]	0.0	[ˈbrot]	0.0
czech	strȗpъ	strup	[ˈstrup]	[ˈstrup]	0.0	[ˈstrup]	0.0	[ˈstrup]	0.0
czech	vesnà	vesna	[ˈvɛsna]	[ˈvɛsna]	0.0	[ˈvɛsna]	0.0	[ˈvɛsna]	0.0
czech	žerbьjь	hřeb	[ˈɦr̝ɛp]	[ˈʒr̝ɛbiː]	0.4	[ˈʒrɛbiː]	0.5555555555555556	[ˈʒr̝ɛbiː]	0.4
czech	svekrъ	svekr	[ˈsvɛkr̩]	[ˈsvɛkriː]	0.2	[ˈsvr̩k]	0.3333333333333333	[ˈsvɛkriː]	0.2
czech	gnȏjь	hnu̥j	[ˈɦnuj]	[ˈɦnoj]	0.14285714285714285	[ˈɦnoj]	0.14285714285714285	[ˈɦnoj]	0.14285714285714285
czech	tučьnъ	tučný	[ˈtut͡ʃniː]	[ˈtut͡ʃniː]	0.0	[ˈtut͡sniː]	0.09090909090909091	[ˈtut͡ʃniː]	0.0
czech	tъrgati	trhati	[ˈtr̩ɦat]	[ˈtr̩ɦat]	0.0	[ˈtr̩ɦat]	0.0	[ˈtr̩ɦat]	0.0
czech	mъšica	mšice	[ˈmʃɪt͡sɛ]	[ˈmʃɛt͡sɛ]	0.1	[ˈmɛʃcɛ]	0.5	[ˈmɲɪt͡sɛ]	0.1
czech	ničati	ničeti	[ˈnɪt͡ʃɛt]	[ˈɲit͡ʃɛt]	0.2	[ˈɲiːt͡sɛt]	0.36363636363636365	[ˈɲit͡ʃɛt]	0.2
czech	stìgnǫti	stihnouti	[ˈstɪɦnowt]	[ˈstɪɦnowt]	0.0	[ˈstiːɦnowt]	0.16666666666666666	[ˈstɪɦnowt]	0.0
czech	gojiti	hojiti	[ˈɦojɪt]	[ˈɦojɪt]	0.0	[ˈɦojɪt]	0.0	[ˈɦojɪt]	0.0
czech	pȍrsę	prase	[ˈprasɛ]	[ˈprasiː]	0.2222222222222222	[ˈprasa]	0.125	[ˈprasa]	0.125
czech	godьnъ	hodný	[ˈɦɔdniː]	[ˈɦodniː]	0.1111111111111111	[ˈɦodniː]	0.1111111111111111	[ˈɦodniː]	0.1111111111111111
czech	ežica	ježice	[ˈjɛʒɪt͡sɛ]	[ˈjɛʒɪt͡sɛ]	0.0	[ˈjɪʒit͡sɛ]	0.18181818181818182	[ˈʒɪ̝ɪt͡sɛ]	0.2727272727272727
czech	vasъ	vás	[ˈvaːs]	[ˈvaːs]	0.0	[ˈvas]	0.14285714285714285	[ˈvaːs]	0.0
czech	černovъ	třenový 	[ˈtr̝̊ɛnoviː o bjɛt͡sɛ]	[ˈt͡ʃr̝ɛnoviː]	0.5652173913043478	[ˈt͡sr̝ɛnoviː]	0.5652173913043478	[ˈt͡ʃr̝̊ɛnoviː]	0.5217391304347826
czech	rodìti	roditi	[ˈroɟɪt]	[ˈroɟɪt]	0.0	[ˈroɟɪt]	0.0	[ˈroɟɪt]	0.0
czech	dužь	duží	[ˈduʒiː]	[ˈduʃ]	0.375	[ˈdoʃ]	0.5	[ˈduʃ]	0.375
czech	sęgnǫti	sáhnouti	[ˈsaːɦnowt]	[ˈsaːɦnowt]	0.0	[ˈsaɦnowt]	0.09090909090909091	[ˈsaɦnowt]	0.09090909090909091
czech	cě̄dìti	cediti	[ˈt͡sɛɟɪt]	[ˈt͡sɛɟɪt]	0.0	[ˈt͡sɛɟɪt]	0.0	[ˈt͡sɛɟɪt]	0.0
czech	v̀ydra	vydra	[ˈvɪdra]	[ˈvɪdra]	0.0	[ˈvɪdra]	0.0	[ˈvɪdra]	0.0
czech	lǫkàvъ	lukavý	[ˈlukaviː]	[ˈlukaviː]	0.0	[ˈluka]	0.3	[ˈlokɛviː]	0.2
czech	tretь	třetí	[ˈtr̝̊ɛciː]	[ˈtr̝̊ɛt]	0.2727272727272727	[ˈtr̝̊ɛt]	0.2727272727272727	[ˈtr̝̊ɛt]	0.2727272727272727
czech	nozdra	nozdra	[ˈnozdra]	[ˈnozdra]	0.0	[ˈnozrdɛ]	0.3333333333333333	[ˈnozdra]	0.0
czech	kādìti	kaditi	[ˈkaɟɪt]	[ˈkaɟɪt]	0.0	[ˈkaɟɪt]	0.0	[ˈkaɟɪt]	0.0
czech	però	pero	[ˈpɛro]	[ˈpɛro]	0.0	[ˈpɛro]	0.0	[ˈpɛro]	0.0
czech	želza	žláza	[ˈʒlaːza]	[ˈʒlazɛ]	0.2222222222222222	[ˈʒliːza]	0.1111111111111111	[ˈʒlaza]	0.1111111111111111
czech	bodàti	bodati	[ˈbodat]	[ˈbodat]	0.0	[ˈbodat]	0.0	[ˈbodat]	0.0
czech	mȏstъ	most	[ˈmost]	[ˈmost]	0.0	[ˈmost]	0.0	[ˈmostiː]	0.2222222222222222
czech	pęti	pnouti	[ˈpnowt]	[ˈplaːt]	0.375	[ˈpiːt]	0.375	[ˈpiːt]	0.375
czech	oje	oje	[ˈojɛ]	[ˈojɛ]	0.0	[ˈjɛjɛ]	0.2857142857142857	[ˈoːʃɛ]	0.2857142857142857
czech	bràtьja	bratří	[ˈbratr̝̊iː]	[ˈbratiː]	0.25	[ˈbrat͡sa]	0.4166666666666667	[ˈbraːt͡sa]	0.5
czech	čь̀rnъ	černý	[ˈt͡ʃɛrniː]	[ˈt͡ʃɛrniː]	0.0	[ˈt͡ʃɛrniː]	0.0	[ˈt͡ʃɛvɛn]	0.36363636363636365
czech	sỳtъ	sytý	[ˈsɪtiː]	[ˈsitiː]	0.125	[ˈsiːt]	0.375	[ˈsiːt]	0.375
czech	gleznъ	hlezen	[ˈɦlɛzɛn]	[ˈɦlɛsniː]	0.4	[ˈɦlɛzniː]	0.3	[ˈɦlɛzɛn]	0.0
czech	mьněti	mněti	[ˈmɲɛt]	[ˈmɲɛt]	0.0	[ˈmɲɛt]	0.0	[ˈmɲɛt]	0.0
czech	paznegъtь	pazneht	[ˈpaznɛxt]	[ˈpazɡnowt]	0.2727272727272727	[ˈpazɲiːst]	0.36363636363636365	[ˈpaːzɲɛt]	0.3
czech	modrъ	modrý	[ˈmodriː]	[ˈmodriː]	0.0	[ˈmodriː]	0.0	[ˈmodr̩]	0.2222222222222222
czech	bȏlgъ	blahý	[ˈblaɦiː]	[ˈblaɦiː]	0.0	[ˈblax]	0.3333333333333333	[ˈblaɦiː]	0.0
czech	duti	douti	[ˈdowt]	[ˈdowt]	0.0	[ˈduːt]	0.2857142857142857	[ˈduːt]	0.2857142857142857
czech	lǭkà	louka	[ˈlowka]	[ˈluːka]	0.25	[ˈluka]	0.25	[ˈluka]	0.25
czech	pь̀rstъ	prst	[ˈpr̩st]	[ˈpr̩st]	0.0	[ˈpr̩st]	0.0	[ˈpr̩st]	0.0
czech	piskorь	piskoř	[ˈpɪskor̝̊]	[ˈpɪskor̝̊]	0.0	[ˈpɪskor̝sko]	0.23076923076923078	[ˈpiːskro]	0.45454545454545453
czech	sě̑no	seno	[ˈsɛno]	[ˈsɛno]	0.0	[ˈsiːno]	0.25	[ˈsɛno]	0.0
czech	ot	od	[ˈot]	[ˈot͡sɛ]	0.375	[ˈot͡sʲːr]	0.5	[ˈot]	0.0
czech	odolě̀ti	odoleti	[ˈodolɛt]	[ˈodo]	0.3333333333333333	[ˈdoːlɛt]	0.2222222222222222	[ˈdodoliː]	0.3
czech	dalèkъ	daleký	[ˈdalɛkiː]	[ˈdalɛkiː]	0.0	[ˈdalɛk]	0.2	[ˈdalɛkiː]	0.0
czech	plě̑šь	pleš	[ˈplɛʃ]	[ˈplɛʃ]	0.0	[ˈplɛʃ]	0.0	[ˈplɛʃ]	0.0
czech	libovъ	libový	[ˈlɪboviː]	[ˈlɪboviː]	0.0	[ˈlɪvov]	0.3	[ˈlɪboviː]	0.0
