pavorzъ	bcs	pȍvrāz	pôʋraːz	
sǫditi	bcs	súditi	sǔːditi	
pỳrъ	bcs	pȉr	pîr	
l̨ȗdьje	bcs	ljȗdi	ʎûːdi	
lǫ̑gъ	bcs	lȗg	lûːɡ	
niknǫti	bcs	nȉknuti	nîknuti	
čarodějь	bcs	čaròdjej	t͡ʃarǒdjej	
divьnъ	bcs	dȋvan	dîːʋan	
čàjati	bcs	čȁjati	tʃâjati	
žezlъ	bcs	žèzlo	ʒězlo	
tъrgati	bcs	tȑgati	tr̂ɡati	
soltina	bcs	slȁtina	slâtina	
però	bcs	pèro	pěro	
xlě̀bъ	bcs	hlȅb	xlêb	
krūpà	bcs	krúpa	krǔːpa	
vь̀lna	bcs	vȕna	ʋûna	
ě̀snъ	bcs	jȁsan	jâsan	
dvojь	bcs	dvȍji	dʋôji	
žàba	bcs	žȁba	ʒâba	
motriti	bcs	mòtriti	mǒtriti	
slìva	bcs	šljȉva	ʃʎîʋa	
zę̀tь	bcs	zȅt	zêt	
tьlò	bcs	tlȍ	tlô	
cě̄dìti	bcs	cijèditi	t͡sijěditi	
zaverti	bcs	zàvrijeti	zǎʋrijeti	
obolkъ	bcs	ȍblāk	ôblaːk	
pěgavъ	bcs	pjȅgav	pjêɡaʋ	
kuča	bcs	kúča	kǔːtʃa	
sadìti	bcs	sáditi	sǎːditi	
suti	bcs	sàsūti	sǎsuːti	
nozdra	bcs	nȍzdra	nôzdra	
dǫ̀ti	bcs	dȕti	dûti	
pràvъ	bcs	prȁv	prâʋ	
gȏlsъ	bcs	glȃs	ɡlâːs	
rębika	bcs	rebika	rebika	
gȏrdъ	bcs	grȃd	ɡrâːd	
gomula	bcs	gòmolja	ɡǒmoʎa	
bry	bcs	bȓv	br̂ːʋ	
glъtati	bcs	gùtati	ɡǔtati	
ob	bcs	o(b)	ob	
gȏjь	bcs	gȏj	ɡôːj	
sỳrъ	bcs	sȉr	sîr	
obětjati	bcs	obèćati	obět͡ɕati	
varìti	bcs	váriti	ʋǎːriti	
golgolati	bcs	glagòlati	ɡlaɡǒlati	
bě́lъ	bcs	bȉjel	bîjel	
sě̀jati	bcs	sȉjati	sîjati	
bolnъ	bcs	blȇn	blêːn	
dъkti	bcs	kćȋ	ktɕîː	
pьsàti	bcs	písati	pǐːsati	
stryjь	bcs	strȋc	strîːts	
blęsti	bcs	blesti	blesti	
vòn̨ь	bcs	vȍnj	ʋôɲ	
pazduxa	bcs	pȁzuho	pâzuxo	
sęgnǫti	bcs	ségnuti	sěːɡnuti	
plěsnь	bcs	plȉjesan	plîjesan	
dělati	bcs	djȅlati	djêlati	
rekti	bcs	rèći	rětɕi	
lixo	bcs	lȋho	lîːxo	
krǫglъ	bcs	krȗgao	krûːɡao	
rovъ	bcs	rȏv	rôːʋ	
sočìti	bcs	sòčiti	sǒtʃiti	
moldenьcь	bcs	mlȁdjenac	mlâdjenats	
okъnò	bcs	òkno	ǒkno	
kȏsъ	bcs	kȏs	kôːs	
zьdati	bcs	zídati	zǐːdati	
želàti	bcs	žèljeti	ʒěʎeti	
lȏjь	bcs	lȏj	lôːj	
grъměždžь	bcs	kr̀mēlj	křmeːʎ	
proti	bcs	prȍtīv	prôtiːʋ	
męzdro	bcs	mézdra	měːzdra	
strьžь	bcs	stȑž	str̂ʒ	
krȋkъ	bcs	krȋk	krîːk	
dȗxъ	bcs	dȗh	dûːx	
àstrě̄bъ	bcs	jȁstrijeb	jâstrijeb	
mъxa	bcs	máha	mǎːxa	
glìva	bcs	gljȉva	ɡʎîʋa	
bolěti	bcs	bòljeti	bǒʎeti	
velě̀ti	bcs	vèlīm	ʋěliːm	
dě̀verь	bcs	djȅvēr	djêʋeːr	
sòmъ	bcs	sȍm	sôm	
ě̑dь	bcs	jȃd	jâːd	
klasti	bcs	klȁsti	klâsti	
dьrpati	bcs	dŕpati	dřːpati	
orь̀lъ	bcs	òrao	ǒrao	
edinakъ	bcs	 jedìnāk	jedǐnaːk	
prijati	bcs	prìjati	prǐjati	
bodъlь	bcs	bȏdalj	bôːdaʎ	
gъnàti	bcs	gnȁti	ɡnâti	
puxati	bcs	púhati	pǔːxati	
kolto	bcs	kláto	klǎːto	
prídъ	bcs	prȋd	prîːd	
myšьca	bcs	mȉšca	mîʃtsa	
męknǫti	bcs	mȅknuti	mêknuti	
trъ̑stь	bcs	tȓst	tr̂ːst	
divь	bcs	dìvljī	dǐʋʎiː	
těsnъ	bcs	tijèsan	tijěsan	
čьrtà	bcs	cȑta	tsr̂ta	
blьščati	bcs	blijèštati (se)	blijěʃtati	
edьnakъ	bcs	 jedìnāk	jedǐnaːk	
ękati	bcs	jékati	jěːkati	
koprъ	bcs	kȍpar	kôpar	
tèrti	bcs	tȑti	tr̂ti	
elbedà	bcs	lobòda	lobǒda	
bȏlgъ	bcs	blȃg	blâːɡ	
čuditi	bcs	čȕditi se	tʃûditi	
pь̀rstъ	bcs	pȑst	pr̂st	
dȅsnъ	bcs	dèsnī	děsniː	
sъsàti	bcs	sȁti	sâti	
svòrka	bcs	svrȁka	sʋrâka	
ȇdlь	bcs	jéla	jěːla	
eževica	bcs	jéževica	jěːʒeʋitsa	
grozdьje	bcs	grȏzđe	ɡrôːzdʑe	
jьgъlà	bcs	ìgla	ǐɡla	
dȅvętь	bcs	dȅvēt	dêʋeːt	
lovìti	bcs	lòviti	lǒʋiti	
trāvà	bcs	tráva	trǎːʋa	
kašl̨ati	bcs	kàšljati	kǎʃʎati	
ěsti	bcs	jȅsti	jêsti	
čȇrvo	bcs	crijèvo	t͡srijěʋo	
elbedь	bcs	lȁbūd	lâbuːd	
ȁsenь	bcs	jȁsēn	jâseːn	
olьxa	bcs	jelha	jelxa	
rъvàti	bcs	r̀vati se	řʋati	
ni	bcs	ni	ni	
l̨utъ	bcs	ljȗt	ʎûːt	
ǫty	bcs	ȕtva	ûtʋa	
čérdъ	bcs	čréda	tʃrěːda	
kopa	bcs	kȍpa	kôpa	
lěnъ	bcs	lȉjen	lîjen	
glezna	bcs	glȅžanj	ɡlêʒaɲ	
jьnogъ	bcs	ineg	ineɡ	
studènъ	bcs	stùden	stǔden	
ajьce	bcs	jájce	jǎːjtse	
jьkrà	bcs	ȉkra	îkra	
dūxàti	bcs	dúhati	dǔːxati	
mìlъ	bcs	mȉo	mîo	
libovъ	bcs	lȉbav	lîbaʋ	
rǫbìti	bcs	rúbiti	rǔːbiti	
volděti	bcs	vládati	ʋlǎːdati	
elbǭtь	bcs	lȁbūd	lâbuːd	
nevodъ	bcs	nevod	neʋod	
čelò	bcs	čèlo	tʃělo	
merti	bcs	mrijèti	mrijěti	
sèdmь	bcs	sȅdam	sêdam	
čьrstvъ	bcs	čvȓst	t͡ʃʋr̂ːst	
màti	bcs	mȁti	mâti	
lě̑pъ	bcs	lȉjep	lîjep	
vodà	bcs	vòda	ʋǒda	
kaliti	bcs	káliti	kǎːliti	
žьrny	bcs	žrvȃnj	ʒrʋâːɲ	
pę̑dь	bcs	pȇd	pêːd	
godina	bcs	gȍdina	ɡôdina	
pozdьnъ	bcs	pȍzan	pôzan	
lemešь	bcs	lèmeš	lěmeʃ	
dьržati	bcs	dr̀žati	dřʒati	
mъnogъ	bcs	mnȍgī	mnôɡiː	
ako	bcs	ako	ako	
strъjь	bcs	strȋc	strîːts	
vòrna	bcs	vrȁna	ʋrâna	
šibati	bcs	šȉbati	ʃîbati	
grȏmъ	bcs	grȏm	ɡrôːm	
àstrę̄bъ	bcs	jȁstrijeb	jâstrijeb	
gluma	bcs	glúma	ɡlǔːma	
trǫdъ	bcs	trȗd	trûːd	
gvozdъ	bcs	gvȍzd	ɡʋôzd	
krasti	bcs	krȁsti	krâsti	
aviti	bcs	jáviti	jǎːʋiti	
pěsъ̀kъ	bcs	pijèsak	pijěsak	
stàviti	bcs	stȁviti	stâʋiti	
gràdъ	bcs	grȁd	ɡrâd	
paxati	bcs	pȁhati	pâxati	
grozà	bcs	gròza	ɡrǒza	
gъ̀rdlo	bcs	gȑlo	ɡr̂lo	
sìla	bcs	sȉla	sîla	
teslò	bcs	tȅsla	têsla	
gъ̑rdъ	bcs	gȓd	ɡr̂ːd	
seló	bcs	sèlo	sělo	
kòrsta	bcs	krȁsta	krâsta	
bobrъ	bcs	dȁbar	dâbar	
dȏrgъ	bcs	drȃg	drâːɡ	
elenь	bcs	jèlen	jělen	
vasъ	bcs	vȃs	ʋâːs	
belnъ	bcs	blȇn	blêːn	
nestì	bcs	nèsti	něsti	
svekry	bcs	svȅkrva	sʋêkrʋa	
devętъ	bcs	dèvētī	děʋeːtiː	
krǫtiti	bcs	krútiti	krǔːtiti	
motati	bcs	mòtati	mǒtati	
bylьje	bcs	bȋlje	bîːʎe	
gāsìti	bcs	gásiti	ɡǎːsiti	
zь̀rno	bcs	zȑno	zr̂no	
čermъša	bcs	crȉjemuša	t͡srîjemuʃa	
solnà	bcs	slána	slǎːna	
grěti	bcs	grȅjati	ɡrêjati	
kǫsati	bcs	kúsati	kǔːsati	
kropiti	bcs	kròpiti	krǒpiti	
ęčati	bcs	jéčati	jěːtʃati	
gorěti	bcs	gòrjeti	ɡǒrjeti	
deltò	bcs	dlijèto	dlijěto	
krakati	bcs	krákati	krǎːkati	
ȅzero	bcs	jȅzero	jêzero	
ěro	bcs	jȁra	jâra	
vьčera	bcs	jùčē	jǔtʃeː	
ložìti	bcs	lòžiti	lǒʒiti	
vesnà	bcs	vèsna	ʋěsna	
tьla	bcs	tlȍ	tlô	
oborъ	bcs	òbor	ǒbor	
àma	bcs	jȁma	jâma	
sȏlpъ	bcs	slȃp	slâːp	
lìti	bcs	lȉti	lîti	
dьbrь	bcs	debri	debri	
golǫbъ	bcs	golùbijī	ɡolǔbijiː	
vьrstva	bcs	vŕsta	ʋřːsta	
čadъ	bcs	čȁd	tʃâd	
solovikъ	bcs	slàvūj	slǎʋuːj	
gȍlǫbь	bcs	gȍlūb	ɡôluːb	
blizъkъ	bcs	blȋz	blîːz	
ǫgorь	bcs	ȕgor	ûɡor	
mỳšь	bcs	mȉš	mîʃ	
koltъ	bcs	kláto	klǎːto	
ěrь	bcs	jar	jar	
mogti	bcs	mòći	mǒtɕi	
rědъkъ	bcs	rȉjedkī	rîjedkiː	
dupa	bcs	dȕpe	dûpe	
olni	bcs	lȃni	lâːni	
směxъ	bcs	smȉjeh	smîjex	
rȗdъ	bcs	rȗd	rûːd	
do	bcs	dȍ	dô	
pьkъlъ	bcs	pàkao	pǎkao	
dȋvo	bcs	dȋvo	dîːʋo	
xromъ	bcs	hrȍm	xrôm	
čemerъ	bcs	čȅmēr	tʃêmeːr	
bolniti	bcs	blániti	blǎːniti	
davьnъ	bcs	dávan	dǎːʋan	
družìna	bcs	drùžina	drǔʒina	
nǫkati	bcs	nȕkati	nûkati	
lǭčìti	bcs	lúčiti	lǔːtʃiti	
mě̀riti	bcs	mjȅriti	mjêriti	
poìti	bcs	pòjiti	pǒjiti	
grǫ̑dь	bcs	grȗd	ɡrûːd	
òrmę	bcs	rȁme	râme	
vьrtě̀ti	bcs	vŕtjeti	ʋřːtjeti	
òrdlo	bcs	rȁlo	râlo	
kojariti	bcs	kojáriti	kojǎːriti	
lędvьje	bcs	ledvija	ledʋija	
gàdъ	bcs	gȁd	ɡâd	
šurь	bcs	šȗra	ʃûːra	
olьša	bcs	jȅlša	jêlʃa	
dȍma	bcs	dȍma	dôma	
mьzdà	bcs	màzda	mǎzda	
pȏtъ	bcs	pȏt	pôːt	
bràtьja	bcs	brȁća	brât͡ɕa	
slàbъ	bcs	slȁb	slâb	
kasati	bcs	kȁsati	kâsati	
melti	bcs	mljȅti	mʎêti	
kъxati	bcs	kȁhati	kâxati	
ȇ̌dъ	bcs	ȉjed	îjed	
surovъ	bcs	sȉrov	sîroʋ	
àgnę	bcs	jȁgne	jâɡne	
drьkolьje	bcs	drkol	drkol	
lě̀to	bcs	ljȅto	ʎêto	
drāžìti	bcs	drážiti	drǎːʒiti	
dal̨a	bcs	dȃlj	dâːʎ	
bol̨eje	bcs	bȍlje	bôʎe	
znàti	bcs	znȁti	znâti	
sъxnǫti	bcs	sàhnuti	sǎxnuti	
kvisti	bcs	cvàsti	tsʋǎsti	
tatь	bcs	tȃt	tâːt	
dъva	bcs	dvȃ	dʋâː	
dьlti	bcs	dúpsti	dǔːpsti	
velkti	bcs	vúći	ʋǔːtɕi	
xȏdъ	bcs	hȏd	xôːd	
kurъ	bcs	kȕr	kûr	
česno	bcs	čèsan	tʃěsan	
sanь	bcs	sȁoni	sâoni	
měniti	bcs	mijèniti	mijěniti	
pǫ̀čiti	bcs	pȕći	pûtɕi	
tỳti	bcs	tȉti	tîti	
l̨utiti	bcs	ljútiti	ʎǔːtiti	
plesti	bcs	plèsti	plěsti	
gъrba	bcs	gȓb	ɡr̂ːb	
kъsьnъ	bcs	kȁsan	kâsan	
brъsati	bcs	bŕcati	břːtsati	
prę̀dati	bcs	prȅdati	prêdati	
zьdь	bcs	zȋd	zîːd	
gỳnǫti	bcs	gȉnuti	ɡînuti	
xȗdъ	bcs	hȗd	xûːd	
svě̑tъ	bcs	svȉjet	sʋîjet	
osnòvā	bcs	òsnova	ǒsnoʋa	
zeml̨à	bcs	zèmlja	zěmʎa	
gatъ	bcs	gȃt	ɡâːt	
tàjati	bcs	tȁjati	tâjati	
drǫ́gъ	bcs	drȗg	drûːɡ	
kujati	bcs	kȕjati	kûjati	
moldьnъ	bcs	mlȁdan	mlâdan	
kǫpina	bcs	kopína	kopǐːna	
šьvьcь	bcs	šávac	ʃǎːʋats	
čь̑stь	bcs	čȃst	tʃâːst	
xvorstьje	bcs	hrȃšće	xrâːʃtɕe	
ezъ	bcs	jȃz	jâːz	
dojidlica	bcs	dòjilica	dǒjilitsa	
sòrka	bcs	svrȁka	sʋrâka	
mě̀lъkъ	bcs	mȅok	mêok	
pȍl̨e	bcs	pȍlje	pôʎe	
kaznь	bcs	kȃzn	kâːzn	
vortìti	bcs	vrátiti	ʋrǎːtiti	
eto	bcs	ȅto	êto	
tęžъkъ	bcs	téžak	těːʒak	
děti	bcs	djȅti	djêti	
kotorъ	bcs	koteri	koteri	
prijatelь	bcs	prȉjatelj	prîjateʎ	
kutiti	bcs	kútiti	kǔːtiti	
olbǭtь	bcs	lȁbūd	lâbuːd	
gybati	bcs	gíbati	ɡǐːbati	
osa	bcs	jèsika	jěsika	
doba	bcs	dȍba	dôba	
krěpъkъ	bcs	krȅpak	krêpak	
legti	bcs	lèći	lětɕi	
nǫ̀dja	bcs	nȕžda	nûʒda	
lękati	bcs	lécati se	lěːtsati	
jьměti	bcs	imjeti	imjeti	
kysati	bcs	kisati	kisati	
kolta	bcs	kláto	klǎːto	
mȃzъ	bcs	mȃz	mâːz	
pȏrxъ	bcs	prȃh	prâːx	
vixъrъ	bcs	vȉhār	ʋîxaːr	
vьdovà	bcs	udòvica	udǒʋitsa	
mělъ	bcs	mẽlj	mêʎ	
spě̀ti	bcs	dòspjeti	dǒspjeti	
xlębь	bcs	hl(j)eb	xʎeb	
krupьnъ	bcs	krúpan	krǔːpan	
ebàti	bcs	jèbati	jěbati	
vòl̨a	bcs	vȍlja	ʋôʎa	
nuditi	bcs	nȕditi	nûditi	
nǫditi	bcs	nȕditi	nûditi	
àblъka	bcs	jȁbuka	jâbuka	
kara	bcs	kára	kǎːra	
bъ̀drъ	bcs	bȁdar	bâdar	
solvьjь	bcs	slàvūj	slǎʋuːj	
lixъ	bcs	lȉh	lîx	
lazъ	bcs	lȁz	lâz	
slùšati	bcs	slȕšati	slûʃati	
tь̏nьkъ	bcs	tȁnak	tânak	
palica	bcs	pȁlica	pâlitsa	
vergti	bcs	vȑći	ʋr̂tɕi	
kremy	bcs	krȅmēn	krêmeːn	
pǫ̀to	bcs	pȕto	pûto	
lěgati	bcs	lijègati	lijěɡati	
blъxà	bcs	bùha	bǔxa	
lǭkà	bcs	lúka	lǔːka	
ęti	bcs	jéti	jěːti	
pǫkti	bcs	pȕći	pûtɕi	
pěti	bcs	pòjati	pǒjati	
nestera	bcs	nèstera	něstera	
pitati	bcs	pȉtati	pîtati	
bliscati	bcs	blȉskati (se)	blîskati	
kruxъ	bcs	krȕh	krûx	
bràtrъ	bcs	brȁt	brât	
pь̑lstь	bcs	pȕst	pûst	
pǫgy	bcs	pȕgva	pûɡʋa	
telktì	bcs	túći	tǔːtɕi	
nȏktь	bcs	nȏć	nôːtɕ	
gomol̨a	bcs	gòmolja	ɡǒmoʎa	
sìvъ	bcs	sȉv	sîʋ	
grìva	bcs	grȉva	ɡrîʋa	
bȏsъ	bcs	bȏs	bôːs	
kukati	bcs	kȕkati	kûkati	
zьrěti	bcs	zrȅti	zrêti	
rāčìti	bcs	ráčiti se	rǎːtʃiti	
piskarь	bcs	pȉskor	pîskor	
bìčь	bcs	bȉč	bîtʃ	
šȇstь	bcs	šȇst	ʃêːst	
krasьnъ	bcs	krȃsan	krâːsan	
mьněti	bcs	mnjeti	mɲeti	
golgolъ	bcs	glágolj	ɡlǎːɡoʎ	
stьdzà	bcs	stàza	stǎza	
zęti	bcs	zépsti	zěːpsti	
glota	bcs	glȍta	ɡlôta	
tvorìti	bcs	tvòriti	tʋǒriti	
čьrpati	bcs	cr̀pati	tsřpati	
mь̀rkъ	bcs	mr̀kī	mřkiː	
dьrznǫti	bcs	dȑznuti	dr̂znuti	
māxàti	bcs	máhati	mǎːxati	
volstь	bcs	vlȃst	ʋlâːst	
pālìti	bcs	páliti	pǎːliti	
dъždžь	bcs	dȃžd	dâːʒd	
želě̀zo	bcs	žèljezo	ʒěʎezo	
mękъkъ	bcs	mȅk	mêk	
palьcь	bcs	pȁlac	pâlats	
ę̄drò	bcs	jédro	jěːdro	
neže	bcs	neže	neʒe	
slȍvo	bcs	slȍvo	slôʋo	
pъtìca	bcs	ptȉca	ptîtsa	
arьmò	bcs	járam	jǎːram	
pǫpъkъ	bcs	pȗp	pûːp	
kòšь	bcs	kȍš	kôʃ	
brodìti	bcs	bròditi	brǒditi	
lȗbъ	bcs	lȗb	lûːb	
tъ̀ščьjь	bcs	tȁšt	tâʃt	
tỳsęti	bcs	tȉsuća	tîsutɕa	
kyjь	bcs	kij	kij	
kvȃsъ	bcs	kvȃs	kʋâːs	
lǫ̑kъ	bcs	lȗk	lûːk	
pekti	bcs	pèći	pětɕi	
drobьnъ	bcs	drȍban	drôban	
mě̀lъ	bcs	mȅok	mêok	
bl̨ьvàti	bcs	bljùvati	bʎǔʋati	
kydati	bcs	kȉdati	kîdati	
vȏrgъ	bcs	vrȃg	ʋrâːɡ	
mošьna	bcs	mȍšnja	môʃɲa	
strycь	bcs	strȋc	strîːts	
čędo	bcs	čȅdo	tʃêdo	
bȏrъ	bcs	bȏr	bôːr	
rỳdlo	bcs	rȉlo	rîlo	
gobino	bcs	gobino	ɡobino	
grajati	bcs	grȁjati	ɡrâjati	
kórtъ	bcs	krȃt	krâːt	
dě̀lo	bcs	djȅlo	djêlo	
matorъ	bcs	mȁtor	mâtor	
ě̀to	bcs	jȁto	jâto	
ostrovъ	bcs	ȍstrov	ôstroʋ	
strьža	bcs	stȑž	str̂ʒ	
būčàti	bcs	búčat	bǔːtʃat	
konьcь	bcs	kònac	kǒnats	
bьlniti	bcs	búniti se	bǔːniti	
čàdjь	bcs	čȃđ	tʃâːd͡ʑʑ	
polsà	bcs	plȁsa	plâsa	
moždženь	bcs	moždena	moʒdena	
bostì	bcs	bòsti	bǒsti	
ledva	bcs	jèdva	jědʋa	
bȁba	bcs	bȁba	bâba	
čemerika	bcs	čemèrika	t͡ʃeměrika	
karati	bcs	kárati	kǎːrati	
erębъkъ	bcs	jȁrēb	jâreːb	
koliko	bcs	kȍliko 	kôliko	
grę̄dà	bcs	gréda	ɡrěːda	
studъ	bcs	stȗd	stûːd	
gǫ̀ba	bcs	gȕba	ɡûba	
zъlъ	bcs	zȁo	zâo	
lьjati	bcs	lijati	lijati	
ȅzerъ	bcs	jȅzero	jêzero	
soxà	bcs	sòha	sǒxa	
xomǫtъ	bcs	hȍmūt	xômuːt	
sę̀gati	bcs	sȅzati	sêzati	
mę̑so	bcs	mȇso	mêːso	
lučiti	bcs	lúčiti	lǔːtʃiti	
drȗgъ	bcs	drȗg	drûːɡ	
manǫti	bcs	manúti	manǔːti	
solnъ	bcs	slȃnī	slâːniː	
kašьl̨ati	bcs	kàšljati	kǎʃʎati	
dūšà	bcs	dúša	dǔːʃa	
nòžь	bcs	nȏž	nôːʒ	
stydъ	bcs	stȋd	stîːd	
gvě̄zdà	bcs	zvijèzda	zʋijězda	
čęstъ	bcs	čȇst	tʃêːst	
ěrę	bcs	jȁre	jâre	
gně̄zdò	bcs	gnijèzdo	ɡnijězdo	
nosìti	bcs	nòsiti	nǒsiti	
desiti	bcs	dèsiti	děsiti	
grǫziti	bcs	grȕziti	ɡrûziti	
lože	bcs	lȍže	lôʒe	
svinьjà	bcs	svínja	sʋǐːɲa	
jьmela	bcs	ìmela	ǐmela	
nebogъ	bcs	nèbōg	něboːɡ	
materъ	bcs	mȁtor	mâtor	
jьgrь	bcs	ìgra	ǐɡra	
mykati	bcs	míkati	mǐːkati	
sь̑rdьce	bcs	sȑce	sr̂tse	
klěščiti	bcs	klijèštiti	klijěʃtiti	
ěbàti	bcs	jèbati	jěbati	
kъrkati	bcs	kŕkati	křːkati	
gnusiti	bcs	gnúsiti	ɡnǔːsiti	
vę̀dnǫti	bcs	vȅnuti	ʋênuti	
zěnica	bcs	zjȅnica	zjênitsa	
jȗnъ	bcs	jun	jun	
ǫ́žь	bcs	u̯õš	u	
žędьnъ	bcs	žédan	ʒěːdan	
nasъ	bcs	nȃs	nâːs	
tesla	bcs	tȅsla	têsla	
čьto	bcs	štȍ	ʃtô	
nȇrstь	bcs	mrȉjest	mrîjest	
vỳknǫti	bcs	vȉknuti	ʋîknuti	
klìcati	bcs	klȉcati	klîtsati	
gъ̑rstь	bcs	gȓst	ɡr̂ːst	
kl̨účь	bcs	kljȗč	kʎûːtʃ	
polšiti	bcs	plášiti	plǎːʃiti	
čàdja	bcs	čȃđ	tʃâːd͡ʑʑ	
ǭtròba	bcs	ȕtroba	ûtroba	
naustiti	bcs	naustiti	naustiti	
krīdlò	bcs	krílo	krǐːlo	
nogъtь	bcs	nȍkat	nôkat	
dojìti	bcs	dòjiti	dǒjiti	
orsti	bcs	rásti	rǎːsti	
ěžь	bcs	jȃz	jâːz	
kolě̀no	bcs	kòljeno	kǒʎeno	
mělь	bcs	mẽlj	mêʎ	
zmьjà	bcs	zmìja	zmǐja	
obьtjь	bcs	ȍpćī	ôptɕiː	
ȁgoda	bcs	jȁgoda	jâɡoda	
blějati	bcs	bléjati	blěːjati	
zȏrkъ	bcs	zrȃk	zrâːk	
smьrdě̀ti	bcs	smŕdjeti	smřːdjeti	
zabordlo	bcs	zàbralo	zǎbralo	
čermuxa	bcs	crȉjemuša	t͡srîjemuʃa	
vỳgъn̨ь	bcs	vȉganj	ʋîɡaɲ	
l̨ūbìti	bcs	ljúbiti	ʎǔːbiti	
edъvà	bcs	jèdva	jědʋa	
borna	bcs	brána	brǎːna	
krǫtъ	bcs	krȗt	krûːt	
vodìti	bcs	vòditi	ʋǒditi	
akъjь	bcs	jȃk	jâːk	
līcè	bcs	líce	lǐːtse	
moldъ	bcs	mlȃd	mlâːd	
jьkro	bcs	ȉkra	îkra	
sъ̏lnьce	bcs	sȗnce	sûːntse	
kopati	bcs	kòpati	kǒpati	
mъrky	bcs	mȑkva	mr̂kʋa	
elьxa	bcs	jelha	jelxa	
màzati	bcs	mȁzati	mâzati	
būdìti	bcs	búditi	bǔːditi	
gasnǫti	bcs	gȁsnuti	ɡâsnuti	
brъsnǫti	bcs	bŕknuti	břːknuti	
blekota	bcs	blȅkēt	blêkeːt	
glumъ	bcs	glúma	ɡlǔːma	
ȍpakъ	bcs	ȍpāk	ôpaːk	
nȇrstъ	bcs	mrȉjest	mrîjest	
kogъda	bcs	kàda	kǎda	
grozьnъ	bcs	grȏzan	ɡrôːzan	
ěrina	bcs	jȁrina	jârina	
drevьnь	bcs	drȇvan	drêːʋan	
dę̄snò	bcs	dȇsni	dêːsni	
osmъ	bcs	ȏsmī	ôːsmiː	
dyxati	bcs	díhati	dǐːxati	
ědro	bcs	jȅdro	jêdro	
vě̀jati	bcs	vȉjati	ʋîjati	
dolъ	bcs	dȏ	dôː	
pěšь	bcs	pjȅše	pjêʃe	
pьšenò	bcs	pšéna	pʃěːna	
korъ	bcs	kȏr	kôːr	
ostь̀nъ	bcs	òstan	ǒstan	
golvà	bcs	gláva	ɡlǎːʋa	
brìtva	bcs	brȉtva	brîtʋa	
jьgra	bcs	ìgra	ǐɡra	
maniti	bcs	mámiti	mǎːmiti	
sỳtъjь	bcs	sȉt	sît	
prъskati	bcs	pŕskati	přːskati	
kopьje	bcs	kòplje	kǒpʎe	
čakati	bcs	čȁkati	tʃâkati	
vysь	bcs	vȋs	ʋîːs	
rosà	bcs	ròsa	rǒsa	
pl̨ūtjè	bcs	plúća	plǔːtɕa	
polìca	bcs	pòlica	pǒlitsa	
gъnǫti	bcs	gànuti	ɡǎnuti	
morà	bcs	mòra	mǒra	
vȅčerъ	bcs	vȅčē	ʋêt͡ʃeː	
pokòjь	bcs	pòkōj	pǒkoːj	
mь̀rtvъ	bcs	mr̀tav	mřtaʋ	
šìti	bcs	šȉti	ʃîti	
svьrběti	bcs	svŕbeti	sʋřːbeti	
sòldъkъ	bcs	slàtkī	slǎtkiː	
grỳzti	bcs	grȉsti	ɡrîsti	
stenàti	bcs	stènjati	stěɲati	
polvъ	bcs	plȃv	plâːʋ	
jelьša	bcs	jȅlša	jêlʃa	
vъ	bcs	u	u	
volknò	bcs	vlákno	ʋlǎːkno	
bādàti	bcs	bádati	bǎːdati	
čìstъ	bcs	čȉst	tʃîst	
veztì	bcs	vèsti	ʋěsti	
remy	bcs	rȅmēn	rêmeːn	
azъ	bcs	jȃ	jâː	
rebrò	bcs	rèbro	rěbro	
drě̄màti	bcs	drijèmati	drijěmati	
orǫdьje	bcs	òrūžđe	ǒruːʒdʑe	
mъdьlьnъ	bcs	mlȇdan	mlêːdan	
po	bcs	po	po	
kъlkъ	bcs	kȕk	kûk	
brutъ	bcs	brȕt	brût	
krasà	bcs	krása	krǎːsa	
ot	bcs	od(a)	oda	
moltiti	bcs	mlátiti	mlǎːtiti	
plástъ	bcs	plȃst	plâːst	
rỳti	bcs	rȉti	rîti	
čùdo	bcs	čȕdo	tʃûdo	
mьrzěti	bcs	mŕzjeti	mřːzjeti	
ędrъ	bcs	jédar	jěːdar	
mura	bcs	múra	mǔːra	
trȗpъ	bcs	trȗp	trûːp	
kȏlsъ	bcs	klȃs	klâːs	
dъvogubьnъ	bcs	dvògub	dʋǒɡub	
ȃje	bcs	jáje	jǎːje	
žьltъ	bcs	žȗt	ʒûːt	
topìti	bcs	tòpiti	tǒpiti	
bьlnika	bcs	bȗn	bûːn	
polъ	bcs	pȏ	pôː	
mъrmъrati	bcs	mr̀mrati	mřmrati	
emešь	bcs	jèmeš	jěmeʃ	
lūčà	bcs	lȕča	lût͡ʃa	
pьcьlъ	bcs	pàkao	pǎkao	
òlčьnъ	bcs	lȁčan	lâtʃan	
òsmь	bcs	ȍsam	ôsam	
gǫ̑stъ	bcs	gȗst	ɡûːst	
ròjь	bcs	rȏj	rôːj	
vę̄zàti	bcs	vézati	ʋěːzati	
pręsti	bcs	prȅsti	prêsti	
čermuša	bcs	crȉjemuša	t͡srîjemuʃa	
korìti	bcs	kòriti	kǒriti	
drobà	bcs	dróba	drǒːba	
žeravъ	bcs	žȅrāv	ʒêraːʋ	
strujà	bcs	strúja	strǔːja	
àgnьcь	bcs	jȁgnjac	jâɡɲats	
